UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,Torque_ToolWear,Speed_ToolWear,Type_encoded
1266,L48445,-1.17963266567792,-0.39715627514287766,0.09506050612379804,-0.42114933663870274,-1.090535325042474,0,0,0,0,0,0,-0.41762933787313467,2.091543467798083,-1.0394135843068388,-1.0543705726772465,-0.3380416704365194
1267,L48446,-1.1327282494974047,-0.26996451368796637,0.5044074911054557,-0.5108494894776711,-1.0591946293360643,0,0,0,0,0,0,-0.29974063801408635,2.2021795470420353,-1.0272287211679472,-0.9930615560446576,-0.3380416704365194
1268,M16127,-1.0858238333168893,-0.26996451368796637,0.045938867925999126,-0.12214882717547682,-1.0278539336296546,0,0,0,0,0,0,0.004585556132735468,2.091543467798083,-0.9434180538387011,-0.9964879685393879,1.3318889527502387
1269,L48448,-1.1327282494974047,-0.333560394415422,-0.24333300146103892,0.5854857118874907,-0.9808428900700402,0,0,0,0,0,0,0.8411190071527582,2.091543467798083,-0.7870633027781989,-0.9746124043750545,-0.3380416704365194
1270,L48449,-1.0858238333168893,-0.333560394415422,-0.40161383565394654,0.18681836593652273,-0.9495021943636306,0,0,0,0,0,0,0.13872567884865794,1.9809073885541313,-0.8225230204345677,-0.9587677223184978,-0.3380416704365194
1271,M16130,-1.1327282494974047,-0.39715627514287766,-1.4440841574072347,2.5887891252911053,-0.9181614986572209,0,0,0,0,0,0,2.3610028279220705,1.9809073885541313,-0.36740955258599406,-1.0242854826223595,1.3318889527502387
1272,H30685,-1.1327282494974047,-0.39715627514287766,-0.27608076025957157,0.05725147850245845,-0.8711504550976064,0,0,0,0,0,0,0.04350112546027536,1.9809073885541313,-0.7730418805575032,-0.8740580908736318,-2.0079722936232773
1273,H30686,-1.1327282494974047,-0.39715627514287766,0.11689234532281978,-0.18194892906812216,-0.7927987158315822,0,0,0,0,0,0,-0.03778527066707676,1.9809073885541313,-0.750685305580928,-0.7589266698801771,-2.0079722936232773
1274,L48453,-1.0858238333168893,-0.39715627514287766,-0.783671021636827,0.8246861194580719,-0.7144469765655581,0,0,0,0,0,0,0.7258071094764208,1.870271309310179,-0.4586724115740985,-0.7845257343278014,-0.3380416704365194
1275,H30688,-1.0858238333168893,-0.333560394415422,-0.057762368269354145,0.027351427556136138,-0.6831062808591485,0,0,0,0,0,0,0.15682185781360977,1.9809073885541313,-0.6082813398533596,-0.6712461605497068,-2.0079722936232773
1276,M16135,-1.0858238333168893,-0.39715627514287766,-0.9746996146282673,0.7648860175654266,-0.6047545415931244,0,0,0,0,0,0,0.4813818054633125,1.870271309310179,-0.35434172835008143,-0.7119471875824867,1.3318889527502387
1277,M16136,-1.0389194171364007,-0.39715627514287766,0.8318850790907818,-0.5507162240727678,-0.5577434980335099,0,0,0,0,0,0,-0.16203789106827798,1.7596352300662899,-0.6442355157240602,-0.4321994229476937,1.3318889527502387
1278,M16137,-1.0389194171364007,-0.39715627514287766,-0.7236334638395172,0.6552524974289103,-0.5107324544738954,0,0,0,0,0,0,0.5439278220800358,1.7596352300662899,-0.2829984717107738,-0.5963998436850473,1.3318889527502387
1279,L48458,-1.0389194171364007,-0.39715627514287766,-0.7782130618370716,1.2931202509504587,-0.46372141091428093,0,0,0,0,0,0,1.3718426506480348,1.7596352300662899,-0.055159190235440525,-0.5623931948211626,-0.3380416704365194
1280,M16139,-0.9920150009558852,-0.26996451368796637,-0.05230440846959871,0.0173847439073618,-0.43238071520787125,0,0,0,0,0,0,0.145802124236786,1.870271309310242,-0.3839739027661107,-0.42802038805527687,1.3318889527502387
1281,H30694,-0.9920150009558852,-0.333560394415422,-0.10688400646715306,-0.28161576555586415,-0.38536967164825675,0,0,0,0,0,0,-0.3387147710275968,1.7596352300662899,-0.43048829335718397,-0.39085470570636616,-2.0079722936232773
1282,H30695,-0.9920150009558852,-0.333560394415422,-0.619932227644164,1.4326538220332974,-0.30701793238223263,0,0,0,0,0,0,1.7165777881146485,1.7596352300662899,0.1756821589697649,-0.3983908326095159,-2.0079722936232773
1283,L48462,-0.9920150009558852,-0.39715627514287766,0.029564988526732817,-0.3812826020436061,-0.2286661931162085,0,0,0,0,0,0,-0.3990841706490749,1.6489991508223378,-0.3326562038072423,-0.21695932013565697,-0.3380416704365194
1284,L48463,-0.9920150009558852,-0.39715627514287766,-1.0074473734268,0.545618977292394,-0.19732549740979885,0,0,0,0,0,0,0.16232684429485641,1.6489991508223378,0.008166779642915279,-0.36696884750610703,-0.3380416704365194
1285,L48464,-0.9451105847753966,-0.333560394415422,3.342546586978282,-2.454352800988639,-0.1659848017033892,1,0,0,1,0,0,-2.63130738572318,1.6489991508224007,-1.0015875309104536,0.4333658490231399,-0.3380416704365194
1286,M16145,-0.8982061685948812,-0.26996451368796637,-0.2651648406600607,0.1768516822877491,-0.13464410599697954,0,0,0,0,0,0,0.22616126200293588,1.6489991508224007,-0.05837316862859726,-0.1785755778536485,1.3318889527502387
1287,L48466,-0.8982061685948812,-0.26996451368796637,0.22605154131792848,0.03731811120490977,-0.08763306243736507,0,0,0,0,0,0,0.37629903160319217,1.6489991508224007,-0.06511899140983886,-0.042449953135256215,-0.3380416704365194
1288,L48467,-0.8982061685948812,-0.26996451368796637,-0.6635959060422074,0.15691831499020042,-0.05629236673095542,0,0,0,0,0,0,-0.09866222223363552,1.6489991508224007,0.0078489136479878,-0.18060567774214484,-0.3380416704365194
1289,M16148,-0.8982061685948812,-0.26996451368796637,-0.5435207904475878,0.8246861194580719,-0.024951671024545763,0,0,0,0,0,0,0.9328102181542406,1.6489991508224007,0.29036114625087006,-0.1291896844686185,1.3318889527502387
1290,M16149,-0.8513017524143659,-0.2063686329605469,0.5153234107049666,-0.7699832643457997,0.022059372535068716,0,0,0,0,0,0,-0.7078709655439985,1.6489991508223378,-0.280172996200306,0.12494911279226475,1.3318889527502387
1291,L48470,-0.8513017524143659,-0.2063686329605469,-0.6090163080446531,0.5854857118874907,0.0690704160946832,0,0,0,0,0,0,0.5416047958698638,1.6489991508223378,0.29671846614942193,-0.056997351848432284,-0.3380416704365194
1292,M16151,-0.8513017524143659,-0.2063686329605469,0.733641802695184,-1.1487172429992196,0.10041111180109286,0,0,0,0,0,0,-1.2034173549995335,1.6489991508223378,-0.37765190131143933,0.2514589960875842,1.3318889527502387
1293,M16152,-0.8043973362338772,-0.2063686329605469,1.7870280440479829,-1.6071846908428324,0.14742215536070732,0,0,0,0,0,0,-1.5071286304436617,1.5383630715784486,-0.5392691005101877,0.5267504438939706,1.3318889527502387
1294,H30707,-0.8043973362338772,-0.14277275223309127,0.22605154131792848,-0.6503830605605098,0.19443319892032182,0,0,0,0,0,0,-0.6891501072620277,1.6489991508224007,-0.10379268745936453,0.2395457757663107,-2.0079722936232773
1295,L48474,-0.7574929200533619,-0.07917687150567178,-0.2979125994585933,0.03731811120490977,0.27278493818634597,0,0,0,0,0,0,-0.0013196155359790139,1.6489991508223378,0.2622476649217167,0.1980921263358444,-0.3380416704365194
1296,L48475,-0.8043973362338772,-0.14277275223309127,-0.7563812226380499,1.4326538220332974,0.3041256338927556,0,0,0,0,0,0,1.5840774486059057,1.6489991508224007,0.9236208450344271,0.12104735983583768,-0.3380416704365194
1297,L48476,-0.8043973362338772,-0.07917687150567178,0.43891197350839045,-0.5806162750190901,0.3354663295991652,0,0,0,0,0,0,-0.4512546542346536,1.7596352300662899,0.03451433877802605,0.430751476483808,-0.3380416704365194
1298,L48477,-0.7574929200533619,-0.07917687150567178,-0.6144742678444085,0.24661846782916805,0.3668070253055749,0,0,0,0,0,0,0.06323708763240606,1.6489991508223378,0.4455503886633045,0.21056981345538273,-0.3380416704365194
1299,M16158,-0.8043973362338772,-0.14277275223309127,-1.0784008508236205,1.3628870364918784,0.39814772101198453,0,0,0,0,0,0,1.1796171120634915,1.6489991508224007,1.0055596348379887,0.12605824053622372,1.3318889527502387
1300,M16159,-0.8043973362338772,-0.07917687150567178,-0.45073547385174545,0.027351427556136138,0.44515876457159903,0,0,0,0,0,0,-0.12568936330911995,1.7596352300662899,0.4139756998338288,0.32197773416554665,1.3318889527502387
1301,L48480,-0.8043973362338772,-0.14277275223309127,-1.1930180066184846,1.701754280550201,0.4921698081312135,0,0,0,0,0,0,1.5084717300177133,1.6489991508224007,1.2872595432316112,0.1767414172646343,-0.3380416704365194
1302,L48481,-0.8043973362338772,-0.07917687150567178,-0.3142864788578596,-0.710183162453155,0.5235105038376232,0,0,0,0,0,0,-1.0987445269412093,1.7596352300662899,0.11383956373440454,0.42932545509871795,-0.3380416704365194
1303,L48482,-0.8513017524143659,-0.14277275223309127,-0.19421136326324,0.575519028238717,0.5548511995440328,0,0,0,0,0,1,0.8666625348503182,1.7596352300662899,0.7930838764508229,0.490070004933042,-0.3380416704365194
1304,L48483,-0.8043973362338772,-0.07917687150567178,0.2860890991152383,0.2565851514779424,0.5861918952504425,0,0,0,0,0,0,0.7616383246761691,1.7596352300662899,0.6603571643466059,0.647110609966089,-0.3380416704365194
1305,L48484,-0.7574929200533619,-0.015580990778216147,3.042358797991733,-2.0257854040913488,0.6175325909568521,0,0,0,0,0,0,-1.8328988942700928,1.7596352300662899,-0.5066348583642866,1.4188060436781098,-0.3380416704365194
1306,L48485,-0.7574929200533619,-0.015580990778216147,0.7172679232959176,-0.9493835700237356,0.6488732866632618,0,0,0,0,0,0,-0.8853384552639233,1.7596352300662899,0.07936876250669966,0.8275617327376985,-0.3380416704365194
1307,L48486,-0.7574929200533619,-0.015580990778216147,-0.29245463965883783,0.14695163134142608,0.6802139823696715,0,0,0,0,0,0,0.16226828060888512,1.7596352300662899,0.6913667580739882,0.5822068310919188,-0.3380416704365194
1308,L48487,-0.7574929200533619,-0.015580990778216147,-0.6417640668431857,0.21671841688284574,0.7115546780760811,0,0,0,0,0,0,0.000876522687923512,1.7596352300662899,0.7586837121108796,0.5140548923961547,-0.3380416704365194
1309,L48488,-0.7105885038728732,0.048014889949239484,1.1429887876768416,-1.487584487057542,0.7428953737824907,0,0,0,0,0,0,-1.5762728223464195,1.759635230066353,-0.15373296710687975,1.047406696272422,-0.3380416704365194
1310,L48489,-0.7105885038728732,0.11161077067665898,0.6190246469003198,-0.879616784482316,0.7742360694889004,0,0,0,0,0,0,-0.8257401441743917,1.870271309310242,0.20432541695713063,0.9318593523749826,-0.3380416704365194
1311,L48490,-0.7105885038728732,0.11161077067665898,-0.23241708186152807,1.024019792433556,0.8055767651953101,0,0,0,0,0,0,1.4934013414945833,1.870271309310242,1.3056251340496507,0.7174411924446299,-0.3380416704365194
1312,L48491,-0.7105885038728732,0.048014889949239484,0.25334134031670563,-0.969316937321284,0.8369174609017197,0,0,0,0,0,0,-1.1685329193896439,1.759635230066353,0.19676726996662952,0.8898907507776783,-0.3380416704365194
1313,L48492,-0.7105885038728732,0.048014889949239484,-0.36886607685541395,0.26655183512671676,0.8682581566081293,0,0,0,0,0,0,0.27822437883090173,1.759635230066353,0.9363354848315317,0.7361775289765081,-0.3380416704365194
1314,L48493,-0.7105885038728732,0.11161077067665898,-0.9910734940275335,1.6917875969014267,0.8995988523145391,0,0,0,0,0,0,1.701058411332409,1.870271309310242,1.804816019861519,0.5779485727892193,-0.3380416704365194
1315,M16174,-0.6636840876923579,0.1752066514041146,0.5153234107049666,-0.5407495404239934,0.9309395480209487,0,0,0,0,0,0,-0.3408230637225424,1.870271309310242,0.5159047288739483,1.0640436124318065,1.3318889527502387
1316,L48495,-0.6636840876923579,0.1752066514041146,-0.1123419662669085,0.5057522426972973,0.9779505915805632,0,0,0,0,0,0,0.8297186096171254,1.870271309310242,1.1866019781712018,0.9178764204600715,-0.3380416704365194
1317,L48496,-0.6636840876923579,0.1752066514041146,-0.18329544366372916,-0.32148250015096075,1.0092912872869728,0,0,0,0,0,0,-0.44824838502149067,1.870271309310242,0.7112510419789042,0.9257096351517816,-0.3380416704365194
1318,L48497,-0.6636840876923579,0.1752066514041146,-0.6144742678444085,0.6353191301313617,1.0406319829933826,0,0,0,0,0,0,0.6068252208125833,1.870271309310242,1.3305246369856463,0.8186490990808855,-0.3380416704365194
1319,M16178,-0.6636840876923579,0.1752066514041146,0.22605154131792848,-0.660349744209284,1.071972678699792,0,0,0,0,0,0,-0.7045913991296393,1.870271309310242,0.5505521223210574,1.1168658212378522,1.3318889527502387
1320,L48499,-0.6636840876923579,0.1752066514041146,2.1199635918330646,-1.5473845889501874,1.1189837222594066,0,0,0,0,0,0,-1.252454681385679,1.870271309310242,0.02003377678687945,1.7824018851709436,-0.3380416704365194
1321,M16180,-0.6636840876923579,0.1752066514041146,-0.003182770271799793,-0.18194892906812216,1.1503244179658163,0,0,0,0,0,0,-0.11959873996816617,1.870271309310242,0.9178992571257303,1.1194999996297548,1.3318889527502387
1322,L48501,-0.7105885038728732,0.11161077067665898,-0.9746996146282673,1.303086934599233,1.1973354615254308,0,0,0,0,0,0,1.1992554680923377,1.870271309310242,1.931821144057039,0.8391481564915556,-0.3380416704365194
1323,H30736,-0.7105885038728732,0.048014889949239484,-0.4834832326502781,0.9941197414872329,1.2286761572318403,0,0,0,0,0,0,1.2254919994072182,1.759635230066353,1.7645176753934744,1.0327899770752484,-2.0079722936232773
1324,L48503,-0.7105885038728732,0.048014889949239484,-0.9801575744280226,1.1735200471651688,1.3070278964978645,0,0,0,0,0,0,1.021387793184947,1.759635230066353,1.9746977349283859,0.9316612938492758,-0.3380416704365194
1325,M16184,-0.7574929200533619,0.048014889949239484,-1.624196830799164,3.4459239190856854,1.338368592204274,1,0,0,1,1,0,3.1921288986041296,1.870271309310242,3.5734224156387318,0.7319192706738085,1.3318889527502387
1326,H30739,-0.7574929200533619,0.048014889949239484,0.14418214432159696,-0.3115158165021871,1.3853796357638886,0,0,0,0,0,0,-0.21802477485628147,1.870271309310242,1.0292936291259165,1.400931261733057,-2.0079722936232773
1327,L48506,-0.7105885038728732,0.11161077067665898,-0.7072595844402509,0.6552524974289103,1.4637313750299128,0,0,0,0,0,0,0.557543879068227,1.870271309310242,1.7863091552679562,1.1664596760748744,-0.3380416704365194
1328,L48507,-0.7574929200533619,0.11161077067665898,1.4922982148611894,-1.3081841813796065,1.4950720707363225,0,0,0,0,0,0,-1.1013994140385472,1.9809073885541313,0.39977768539372877,2.008545109823148,-0.3380416704365194
1329,M16188,-0.7574929200533619,0.048014889949239484,0.973792033884423,-1.1088505084041227,1.526412766442732,0,0,0,0,0,0,-1.0143347342287508,1.870271309310242,0.5642203601029449,1.8506726589821318,1.3318889527502387
1330,H30743,-0.7574929200533619,0.11161077067665898,0.6681462850981187,-0.9493835700237356,1.5734238100023465,0,0,0,0,0,0,-0.9120434960665692,1.9809073885541313,0.7128403719535419,1.7858382005919593,-2.0079722936232773
1331,L48510,-0.7105885038728732,0.11161077067665898,0.8482589584900481,-0.969316937321284,1.6517755492683708,0,0,0,0,0,0,-0.8472330169256446,1.870271309310242,0.7514081126714253,1.9381154980817539,-0.3380416704365194
1332,H30745,-0.7105885038728732,0.11161077067665898,1.2576059434717057,-1.3081841813796065,1.6831162449747803,0,0,0,0,0,0,-1.2138807335596342,1.870271309310242,0.5133618009145275,2.13213362986429,-2.0079722936232773
1333,L48512,-0.6636840876923579,0.1752066514041146,1.7870280440479829,-1.587251323545284,1.7614679842408045,0,0,0,0,0,0,-1.4706629753125633,1.870271309310242,0.34213798498018916,2.432113072900049,-0.3380416704365194
1334,M16193,-0.6636840876923579,0.1752066514041146,0.09506050612379804,-0.4510493875850258,1.792808679947214,0,0,0,0,0,0,-0.46325044924432257,1.870271309310242,1.2569563183818457,1.784521111396008,1.3318889527502387
1335,L48514,-0.6636840876923579,0.23880253213153407,-0.9583257352290009,0.9143862722970396,1.8398197235068285,1,0,0,0,1,0,0.6951685410994075,1.9809073885541313,2.387994165222038,1.398861550139419,-0.3380416704365194
1336,L48515,-0.6636840876923579,0.23880253213153407,-0.9255779764304684,1.3828204037894265,1.8711604192132383,1,0,0,0,1,0,1.3528680163935236,1.9809073885541313,2.8011493217401666,1.439443742056775,-0.3380416704365194
1337,L48516,-0.7105885038728732,0.1752066514041146,0.23150950111768392,-0.730116529750703,1.902501114919648,0,0,0,0,0,0,-0.8094984819318465,1.9809073885541941,1.1170246437259366,1.9494642516047627,-0.3380416704365194
1338,H30751,-0.8043973362338772,0.11161077067665898,0.395248295110347,-0.39124928569238043,-1.7016788913174623,0,0,0,0,0,0,-0.1787480627985884,2.091543467798083,-1.531152278459849,-1.6560921796275558,-2.0079722936232773
1339,L48518,-0.8513017524143659,0.048014889949239484,0.9847079534839339,-1.26831744678451,-1.623327152051438,0,0,0,0,0,0,-1.2774808965238313,2.091543467798083,-1.4831191947818994,-1.570877498942137,-0.3380416704365194
1340,M16199,-0.8513017524143659,0.11161077067665898,0.695436084096896,-0.8397500498872194,-1.5919864563450283,0,0,0,0,0,0,-0.7181196105888744,2.2021795470419723,-1.4532751097025849,-1.5404656123198337,1.3318889527502387
1341,L48520,-0.8513017524143659,0.11161077067665898,0.15509806392110784,-0.3613492347460581,-1.544975412785414,0,0,0,0,0,0,-0.2874129821172505,2.2021795470419723,-1.4029463271723803,-1.5007152662104473,-0.3380416704365194
1342,M16201,-0.8513017524143659,0.11161077067665898,-1.160270247819952,1.0539198433798782,-1.5136347170790043,0,0,0,0,0,0,0.6993168021889998,2.2021795470419723,-1.317122508541926,-1.4982791463442515,1.3318889527502387
1343,M16202,-0.8513017524143659,0.048014889949239484,0.3024629785145046,-0.6902497951556064,-1.4666236735193898,0,0,0,0,0,0,-0.7058212365350242,2.091543467798083,-1.3563259812496644,-1.419016124356327,1.3318889527502387
1344,L48523,-0.8982061685948812,0.11161077067665898,0.7390997624949394,-0.7201498461019287,-1.4196126299597753,0,0,0,0,0,0,-0.49721738710733665,2.3128156262859245,-1.323267917777193,-1.3573406994511803,-0.3380416704365194
1345,L48524,-0.8982061685948812,0.048014889949239484,1.4650084158624121,-1.0988838247553485,-1.3882719342533656,0,0,0,0,0,0,-0.7436826595150916,2.2021795470420353,-1.3270116728285628,-1.2978043066236686,-0.3380416704365194
1346,L48525,-0.8982061685948812,-0.015580990778216147,1.4377186168636351,-1.377950966921026,-1.356931238546956,0,0,0,0,0,0,-1.2508148981784988,2.091543467798083,-1.328353773696035,-1.263064841214668,-0.3380416704365194
1347,L48526,-0.8513017524143659,0.048014889949239484,-0.041388488870087836,-0.6005496423166388,-1.3255905428405463,0,0,0,0,0,0,-0.7740772125338929,2.091543467798083,-1.243801419045291,-1.2917437157370357,-0.3380416704365194
1348,L48527,-0.8043973362338772,0.11161077067665898,0.9628761142849123,-1.2583507631357356,-1.2942498471341368,0,0,0,0,0,0,-1.2713414701112347,2.091543467798083,-1.2804619637936085,-1.2140057443970547,-0.3380416704365194
1349,L48528,-0.8043973362338772,0.11161077067665898,-0.9692416548285118,0.5555856609411683,-1.262909151427727,0,0,0,0,0,0,0.20664979396035915,2.091543467798083,-1.081195303417879,-1.2781569008735383,-0.3380416704365194
1350,L48529,-0.8043973362338772,0.11161077067665898,-0.7563812226380499,0.595452395536265,-1.2315684557213173,0,0,0,0,0,0,0.4345894203727103,2.091543467798083,-1.0448173062206083,-1.239575100065823,-0.3380416704365194
1351,L48530,-0.8043973362338772,0.11161077067665898,-0.5708105894463651,0.7549193339166522,-1.2002277600149078,0,0,0,0,0,0,0.8111734423930657,2.091543467798083,-0.9943119314709994,-1.201032910963249,-0.3380416704365194
1352,L48531,-0.8043973362338772,0.11161077067665898,-0.08505216726813132,0.37618535526323305,-1.168887064308498,0,0,0,0,0,0,0.6581758127945725,2.091543467798083,-1.0063908392782486,-1.142625451732267,-0.3380416704365194
1353,M16212,-0.8043973362338772,0.11161077067665898,0.3133788981140154,-0.660349744209284,-1.1375463686020884,0,0,0,0,0,0,-0.6525868459876447,2.091543467798083,-1.1077547732162747,-1.0863966362840616,1.3318889527502387
1354,M16213,-0.8513017524143659,0.048014889949239484,-0.5271469110483216,0.8147194358092976,-1.090535325042474,0,0,0,0,0,0,0.9328297393828986,2.091543467798083,-0.8686135896990708,-1.0983989829419032,1.3318889527502387
1355,L48534,-0.8513017524143659,-0.015580990778216147,-1.1275224890214195,0.8047527521605232,-1.0435242814828596,0,0,0,0,0,0,0.4033749757503196,1.9809073885541313,-0.8191324498220064,-1.1012510257120833,-0.3380416704365194
1356,M16215,-0.8513017524143659,-0.015580990778216147,0.7663895614937165,-0.44108270393625143,-1.0121835857764498,0,0,0,0,0,0,-0.021846187468714227,1.9809073885541313,-0.9794781850410443,-0.9236321398580835,1.3318889527502387
1357,L48536,-0.8513017524143659,-0.07917687150567178,0.2860890991152383,-0.25171571460954184,-0.9651725422168353,0,0,0,0,0,0,-0.03134326521029881,1.870271309310179,-0.9103246719223491,-0.9146501857172729,-0.3380416704365194
1358,L48537,-0.8513017524143659,-0.07917687150567178,-0.4343615944524792,0.575519028238717,-0.9338318465104257,0,0,0,0,0,0,0.6703961019337947,1.870271309310179,-0.7402663646360786,-0.9471515897857847,-0.3380416704365194
1359,M16218,-0.8043973362338772,0.048014889949239484,0.8318850790907818,-0.7998833152921226,-0.9024911508040161,0,0,0,0,0,0,-0.5751558925200306,1.9809073885541941,-0.9565565149623758,-0.8010438153717617,1.3318889527502387
1360,L48539,-0.8043973362338772,0.11161077067665898,-0.745465303038539,1.0339864760823294,-0.8554801072444016,0,0,0,0,0,0,1.0465213750807123,2.091543467798083,-0.5718327057683272,-0.9052919203776191,-0.3380416704365194
1361,H30774,-0.7574929200533619,0.11161077067665898,0.9082965162873579,-1.2284507121894128,-0.824139411537992,0,0,0,0,0,0,-1.2480038412519041,1.9809073885541313,-0.9852704098375029,-0.7094516501585789,-2.0079722936232773
1362,M16221,-0.8513017524143659,0.048014889949239484,-0.45073547385174545,0.19678504958529708,-0.7457876722719677,0,0,0,0,0,0,0.11623722343590322,2.091543467798083,-0.6284481713093223,-0.7753457216612839,1.3318889527502387
1363,L48542,-0.8513017524143659,-0.015580990778216147,-0.1287158456661748,0.12701826404387812,-0.6987766287123534,0,0,0,0,0,0,0.253881406695741,1.9809073885541313,-0.5998755502097183,-0.6946368724356985,-0.3380416704365194
1364,L48543,-0.8043973362338772,0.048014889949239484,-0.5871844688456314,1.4625538729796204,-0.6674359330059436,0,0,0,0,0,0,1.7903387505947652,1.9809073885541941,-0.25841683476970545,-0.7194932174119217,-0.3380416704365194
1365,L48544,-0.8043973362338772,0.11161077067665898,0.13872418452184151,-0.6802831115068321,-0.636095237299534,0,0,0,0,0,0,-0.787166196348347,2.091543467798083,-0.7362047435897814,-0.6015493653534282,-0.3380416704365194
1366,L48545,-0.8043973362338772,0.048014889949239484,0.7390997624949394,-0.6404163769117354,-0.6047545415931244,0,0,0,0,0,0,-0.36634707019144575,1.9809073885541941,-0.7029347694540251,-0.4942808678305397,-0.3380416704365194
1367,M16226,-0.8043973362338772,0.048014889949239484,-0.9419518558297346,1.6818209132526523,-0.5734138458867147,0,0,0,0,0,0,1.7376899969070916,1.9809073885541941,-0.08676919750879697,-0.6806935522259286,1.3318889527502387
1368,M16227,-0.7574929200533619,0.11161077067665898,0.22059358151817304,-0.24174903096076747,-0.5264028023271002,0,0,0,0,0,0,-0.05971737106310998,1.9809073885541313,-0.537821044311073,-0.4818526953424281,1.3318889527502387
1369,H30782,-0.7574929200533619,0.1752066514041146,0.9137544760871134,-1.278284130433284,-0.47939175876748574,0,0,0,0,0,0,-1.3286655580622357,2.091543467798083,-0.7845910117065396,-0.33678472818836663,-2.0079722936232773
1370,M16229,-0.8043973362338772,0.1752066514041146,-0.3252023984573705,0.15691831499020042,-0.4010400195014616,0,0,0,0,0,0,0.15247838443744768,2.2021795470420353,-0.31460847898413036,-0.4387947718537354,1.3318889527502387
1371,L48550,-0.8043973362338772,0.1752066514041146,-0.48894119245003353,0.007418060258587462,-0.3540289759418471,0,0,0,0,0,0,-0.1814810348105551,2.2021795470420353,-0.3161978089587684,-0.42034562018413224,-0.3380416704365194
1372,M16231,-0.8043973362338772,0.1752066514041146,-0.24879096126079436,-0.12214882717547682,-0.3226882802354375,0,0,0,0,0,0,-0.19939176210326476,2.2021795470420353,-0.3283473536537791,-0.35326319752718555,1.3318889527502387
1373,M16232,-0.7574929200533619,0.1752066514041146,0.17692990312012957,0.18681836593652273,-0.275677236675823,0,0,0,0,0,0,0.5711989785137316,2.091543467798083,-0.18770931012025308,-0.23855760236400075,1.3318889527502387
1374,M16233,-0.7574929200533619,0.1752066514041146,-0.9528677754292455,1.901087953525685,-0.2286661931162085,0,0,0,0,0,0,2.019927920828625,2.091543467798083,0.42760861917183496,-0.3845168328837435,1.3318889527502387
1375,L48554,-0.7574929200533619,0.1752066514041146,0.06777070712502087,-0.3115158165021871,-0.18165514955659404,0,0,0,0,0,0,-0.26831145987646926,2.091543467798083,-0.27042510568919287,-0.16430546107646218,-0.3380416704365194
1376,M16235,-0.7574929200533619,0.1752066514041146,-0.06867828786886501,-0.28161576555586415,-0.15031445385018438,0,0,0,0,0,0,-0.3133664556166052,2.091543467798083,-0.23394115316027952,-0.15805671459040765,1.3318889527502387
1377,M16236,-0.7574929200533619,0.11161077067665898,-0.07413624766862045,-0.869650100833542,-0.1033034102905699,0,0,0,0,0,0,-1.1963506702257336,1.9809073885541313,-0.40717812039582607,-0.11367179897947834,1.3318889527502387
1378,L48557,-0.7574929200533619,0.11161077067665898,-0.4343615944524792,0.675185864726459,-0.05629236673095542,0,0,0,0,0,0,0.812998677272486,1.9809073885541313,0.2006876172374035,-0.13693377282376057,-0.3380416704365194
1379,H30792,-0.7574929200533619,0.11161077067665898,-0.46710935325101177,0.495785559048523,-0.024951671024545763,0,0,0,0,0,0,0.530018946661991,1.9809073885541313,0.16565172090760494,-0.11435510089316735,-2.0079722936232773
1380,L48559,-0.8043973362338772,0.048014889949239484,0.433454013708635,-0.5108494894776711,0.05340006824147837,0,0,0,0,0,0,-0.3438976572360057,1.9809073885541941,-0.15458060976002022,0.1406947655859679,-0.3380416704365194
1381,L48560,-0.8043973362338772,0.048014889949239484,1.3394753404680373,-1.2184840285406389,0.08474076394788803,0,0,0,0,0,0,-1.01775094924371,1.9809073885541941,-0.41586645759051416,0.36018322377441886,-0.3380416704365194
1382,M16241,-0.7574929200533619,0.11161077067665898,0.23150950111768392,-0.42114933663870274,0.11608145965429768,0,0,0,0,0,0,-0.330515854991696,1.9809073885541313,-0.06854488046628046,0.16236236829830913,1.3318889527502387
1383,L48562,-0.7574929200533619,0.048014889949239484,0.6135666871005644,-0.9593502536725096,0.16309250321391217,0,0,0,0,0,0,-0.9578500591099964,1.870271309310242,-0.2576751474482076,0.29188274118437435,-0.3380416704365194
1384,M16243,-0.7105885038728732,0.11161077067665898,-1.1438963684206858,0.9044195886482652,0.19443319892032182,0,0,0,0,0,0,0.5192334678290509,1.870271309310242,0.5628782592354727,-0.061215998445990495,1.3318889527502387
1385,L48564,-0.7105885038728732,0.1752066514041146,-0.30882851905810416,0.38615203891200667,0.2414442424799363,0,0,0,0,0,0,0.497779637535112,1.9809073885541941,0.3870630455966244,0.16620470369702411,-0.3380416704365194
1386,M16245,-0.7105885038728732,0.11161077067665898,0.34066869711279263,-0.3812826020436061,0.27278493818634597,0,0,0,0,0,0,-0.1982400096125078,1.870271309310242,0.07534245990428341,0.3440810656344432,1.3318889527502387
1387,L48566,-0.7105885038728732,0.11161077067665898,-0.5216889512485662,0.007418060258587462,0.3197959817459604,0,0,0,0,0,0,-0.20490650919884115,1.870271309310242,0.29127942579177185,0.18986279459272026,-0.3380416704365194
